Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolation_Source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,samp_size,Sample Name,Source_material_ID,SRA Study
SRR5369132,AMPLICON,600,26455800,PRJNA379981,SAMN06627913,Metagenome or environmental,20065746,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664433,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1423334 N 155.7672201 W,4_6_FUN268,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,4_6_FUN268,Sample268,SRP102378
SRR5369133,AMPLICON,600,54241200,PRJNA379981,SAMN06627912,Metagenome or environmental,40570036,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664434,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1409406 N 155.7633525 W,4_5_FUN267,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,4_5_FUN267,Sample267,SRP102378
SRR5369134,AMPLICON,600,33075600,PRJNA379981,SAMN06627911,Metagenome or environmental,25358115,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664435,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1395456 N 155.7584621 W,4_4_FUN266,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,4_4_FUN266,Sample266,SRP102378
SRR5369135,AMPLICON,600,30083400,PRJNA379981,SAMN06627910,Metagenome or environmental,22590030,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664436,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1370346 N 155.7533418 W,4_3_FUN265,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,4_3_FUN265,Sample265,SRP102378
SRR5369136,AMPLICON,600,12292200,PRJNA379981,SAMN06627909,Metagenome or environmental,9283346,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664437,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1346374 N 155.7484341 W,4_2B_FUN264,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,4_2B_FUN264,Sample264,SRP102378
SRR5369137,AMPLICON,600,35551200,PRJNA379981,SAMN06627908,Metagenome or environmental,27118262,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664438,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1346374 N 155.7484341 W,4_2_FUN263,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,4_2_FUN263,Sample263,SRP102378
SRR5369138,AMPLICON,600,47761200,PRJNA379981,SAMN06627907,Metagenome or environmental,36484074,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664439,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1322805 N 155.7449897 W,4_1B_FUN262,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,4_1B_FUN262,Sample262,SRP102378
SRR5369139,AMPLICON,600,46765800,PRJNA379981,SAMN06627906,Metagenome or environmental,35499967,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664440,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1322805 N 155.7449897 W,4_1A_FUN261,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,4_1A_FUN261,Sample261,SRP102378
SRR5369140,AMPLICON,600,43165800,PRJNA379981,SAMN06627905,Metagenome or environmental,33118893,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664441,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1322805 N 155.7449897 W,4_1_FUN260,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,4_1_FUN260,Sample260,SRP102378
SRR5369141,AMPLICON,600,333000,PRJNA379981,SAMN06627904,Metagenome or environmental,329177,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664442,USA,North America,USA: Hawaii,Illumina MiSeq,soil,not applicable,2_PC2_FUN259,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_PC2_FUN259,Sample259,SRP102378
SRR5369142,AMPLICON,600,57000,PRJNA379981,SAMN06627903,Metagenome or environmental,123809,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664443,USA,North America,USA: Hawaii,Illumina MiSeq,soil,not applicable,2_PC1_FUN258,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_PC1_FUN258,Sample258,SRP102378
SRR5369143,AMPLICON,600,3087600,PRJNA379981,SAMN06627902,Metagenome or environmental,2398785,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664444,USA,North America,USA: Hawaii,Illumina MiSeq,soil,not applicable,2_EC_FUN257,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_EC_FUN257,Sample257,SRP102378
SRR5369144,AMPLICON,600,487200,PRJNA379981,SAMN06627901,Metagenome or environmental,449432,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664445,USA,North America,USA: Hawaii,Illumina MiSeq,soil,not applicable,2_EC2A_FUN256,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_EC2A_FUN256,Sample256,SRP102378
SRR5369145,AMPLICON,600,675600,PRJNA379981,SAMN06627900,Metagenome or environmental,599977,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664446,USA,North America,USA: Hawaii,Illumina MiSeq,soil,not applicable,2_EC1A_FUN255,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_EC1A_FUN255,Sample255,SRP102378
SRR5369146,AMPLICON,600,5808000,PRJNA379981,SAMN06627899,Metagenome or environmental,4464710,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664447,USA,North America,USA: Hawaii,Illumina MiSeq,soil,not applicable,2_EC5_FUN254,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_EC5_FUN254,Sample254,SRP102378
SRR5369147,AMPLICON,600,56588400,PRJNA379981,SAMN06627898,Metagenome or environmental,42140576,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664448,USA,North America,USA: Hawaii,Illumina MiSeq,soil,not applicable,2_PosC_FUN253,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_PosC_FUN253,Sample253,SRP102378
SRR5369148,AMPLICON,600,19404600,PRJNA379981,SAMN06627897,Metagenome or environmental,14701406,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664449,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1162568 N 155.8806141 W,2_46B_FUN252,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_46B_FUN252,Sample252,SRP102378
SRR5369149,AMPLICON,600,23961000,PRJNA379981,SAMN06627896,Metagenome or environmental,17842912,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664450,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1162568 N 155.8806141 W,2_46A_FUN251,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_46A_FUN251,Sample251,SRP102378
SRR5369150,AMPLICON,600,15276600,PRJNA379981,SAMN06627895,Metagenome or environmental,11583554,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664451,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1162568 N 155.8806141 W,2_46S_FUN250,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_46S_FUN250,Sample250,SRP102378
SRR5369151,AMPLICON,600,18849000,PRJNA379981,SAMN06627894,Metagenome or environmental,14467912,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664452,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1162568 N 155.8806141 W,2_46_FUN249,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_46_FUN249,Sample249,SRP102378
SRR5369152,AMPLICON,600,2137800,PRJNA379981,SAMN06627893,Metagenome or environmental,1705681,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664453,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1142141 N 155.8785506 W,2_45S_FUN248,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_45S_FUN248,Sample248,SRP102378
SRR5369153,AMPLICON,600,10512000,PRJNA379981,SAMN06627892,Metagenome or environmental,8088527,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664454,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1142141 N 155.8785506 W,2_45_FUN247,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_45_FUN247,Sample247,SRP102378
SRR5369154,AMPLICON,600,23430600,PRJNA379981,SAMN06627891,Metagenome or environmental,17699490,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664455,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1137888 N 155.8758476 W,2_44S_FUN246,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_44S_FUN246,Sample246,SRP102378
SRR5369155,AMPLICON,600,19662600,PRJNA379981,SAMN06627890,Metagenome or environmental,14875429,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664456,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1137888 N 155.8758476 W,2_44_FUN245,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_44_FUN245,Sample245,SRP102378
SRR5369156,AMPLICON,600,600600,PRJNA379981,SAMN06627889,Metagenome or environmental,517619,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664457,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1139416 N 155.8736713 W,2_43_FUN244,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_43_FUN244,Sample244,SRP102378
SRR5369157,AMPLICON,600,694800,PRJNA379981,SAMN06627888,Metagenome or environmental,596695,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664458,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1176022 N 155.8711959 W,2_42_FUN243,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_42_FUN243,Sample243,SRP102378
SRR5369158,AMPLICON,600,20824800,PRJNA379981,SAMN06627887,Metagenome or environmental,15882350,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664459,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1189872 N 155.8693001 W,2_41B_FUN242,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_41B_FUN242,Sample242,SRP102378
SRR5369159,AMPLICON,600,22001400,PRJNA379981,SAMN06627886,Metagenome or environmental,16606513,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664460,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1189872 N 155.8693001 W,2_41A_FUN241,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_41A_FUN241,Sample241,SRP102378
SRR5369160,AMPLICON,600,30142800,PRJNA379981,SAMN06627885,Metagenome or environmental,22724150,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664461,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1189872 N 155.8693001 W,2_41S_FUN240,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_41S_FUN240,Sample240,SRP102378
SRR5369161,AMPLICON,600,16179600,PRJNA379981,SAMN06627884,Metagenome or environmental,12301908,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664462,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1189872 N 155.8693001 W,2_41_FUN239,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_41_FUN239,Sample239,SRP102378
SRR5369162,AMPLICON,600,11581800,PRJNA379981,SAMN06627883,Metagenome or environmental,8808804,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664463,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1207264 N 155.8678312 W,2_40_FUN238,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_40_FUN238,Sample238,SRP102378
SRR5369163,AMPLICON,600,32397600,PRJNA379981,SAMN06627882,Metagenome or environmental,24330718,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664464,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1228257 N 155.8658719 W,2_39S_FUN237,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_39S_FUN237,Sample237,SRP102378
SRR5369164,AMPLICON,600,31191000,PRJNA379981,SAMN06627881,Metagenome or environmental,23841762,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664465,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1228257 N 155.8658719 W,2_39_FUN236,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_39_FUN236,Sample236,SRP102378
SRR5369165,AMPLICON,600,2942400,PRJNA379981,SAMN06627880,Metagenome or environmental,2319698,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664466,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1246901 N 155.8639178 W,2_38_FUN235,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_38_FUN235,Sample235,SRP102378
SRR5369166,AMPLICON,600,27928800,PRJNA379981,SAMN06627879,Metagenome or environmental,20883597,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664467,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1265913 N 155.8619261 W,2_37S_FUN234,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_37S_FUN234,Sample234,SRP102378
SRR5369167,AMPLICON,600,23116200,PRJNA379981,SAMN06627878,Metagenome or environmental,17335262,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664468,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1265913 N 155.8619261 W,2_37_FUN233,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_37_FUN233,Sample233,SRP102378
SRR5369168,AMPLICON,600,7136400,PRJNA379981,SAMN06627877,Metagenome or environmental,5424586,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664469,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1294363 N 155.8596266 W,2_36B_FUN232,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_36B_FUN232,Sample232,SRP102378
SRR5369169,AMPLICON,600,18124800,PRJNA379981,SAMN06627876,Metagenome or environmental,13820599,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664470,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1294363 N 155.8596266 W,2_36A_FUN231,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_36A_FUN231,Sample231,SRP102378
SRR5369170,AMPLICON,600,22529400,PRJNA379981,SAMN06627875,Metagenome or environmental,17113329,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664471,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1294363 N 155.8596266 W,2_36_FUN230,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_36_FUN230,Sample230,SRP102378
SRR5369171,AMPLICON,600,11934600,PRJNA379981,SAMN06627874,Metagenome or environmental,9086708,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664472,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1308516 N 155.8575303 W,2_35_FUN229,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_35_FUN229,Sample229,SRP102378
SRR5369172,AMPLICON,600,13530000,PRJNA379981,SAMN06627873,Metagenome or environmental,10505486,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664473,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1326371 N 155.8559856 W,2_34_FUN228,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_34_FUN228,Sample228,SRP102378
SRR5369173,AMPLICON,600,44538000,PRJNA379981,SAMN06627872,Metagenome or environmental,33740141,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664474,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1342108 N 155.8541407 W,2_33S_FUN227,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_33S_FUN227,Sample227,SRP102378
SRR5369174,AMPLICON,600,18376200,PRJNA379981,SAMN06627871,Metagenome or environmental,13545167,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664475,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1342108 N 155.8541407 W,2_33_FUN226,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_33_FUN226,Sample226,SRP102378
SRR5369175,AMPLICON,600,37305600,PRJNA379981,SAMN06627870,Metagenome or environmental,28043902,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664476,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1367965 N 155.8522377 W,2_32S_FUN225,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_32S_FUN225,Sample225,SRP102378
SRR5369176,AMPLICON,600,12373800,PRJNA379981,SAMN06627869,Metagenome or environmental,9441364,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664477,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1367965 N 155.8522377 W,2_32_FUN224,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_32_FUN224,Sample224,SRP102378
SRR5369177,AMPLICON,600,19068600,PRJNA379981,SAMN06627868,Metagenome or environmental,14718437,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664478,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1389061 N 155.8507466 W,2_31B_FUN223,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_31B_FUN223,Sample223,SRP102378
SRR5369178,AMPLICON,600,1528200,PRJNA379981,SAMN06627867,Metagenome or environmental,1242784,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664479,USA,North America,USA: Hawaii,Illumina MiSeq,soil,not applicable,2_EC3_FUN222,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_EC3_FUN222,Sample222,SRP102378
SRR5369179,AMPLICON,600,29139600,PRJNA379981,SAMN06627866,Metagenome or environmental,21917461,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664480,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1389061 N 155.8507466 W,2_31A_FUN221,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_31A_FUN221,Sample221,SRP102378
SRR5369180,AMPLICON,600,34776600,PRJNA379981,SAMN06627865,Metagenome or environmental,26325435,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664481,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1389061 N 155.8507466 W,2_31_FUN220,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_31_FUN220,Sample220,SRP102378
SRR5369181,AMPLICON,600,23287200,PRJNA379981,SAMN06627864,Metagenome or environmental,17720566,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664482,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1407182 N 155.8492309 W,2_30_FUN219,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_30_FUN219,Sample219,SRP102378
SRR5369182,AMPLICON,600,16266600,PRJNA379981,SAMN06627863,Metagenome or environmental,12284401,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664483,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1429576 N 155.8475317 W,2_29_FUN218,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_29_FUN218,Sample218,SRP102378
SRR5369183,AMPLICON,600,32053200,PRJNA379981,SAMN06627862,Metagenome or environmental,24322252,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664484,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1443198 N 155.8425664 W,2_27_FUN217,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_27_FUN217,Sample217,SRP102378
SRR5369184,AMPLICON,600,23199000,PRJNA379981,SAMN06627861,Metagenome or environmental,17354585,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664485,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1455906 N 155.8399032 W,2_26B_FUN216,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_26B_FUN216,Sample216,SRP102378
SRR5369185,AMPLICON,600,12294000,PRJNA379981,SAMN06627860,Metagenome or environmental,9488175,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664486,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1455906 N 155.8399032 W,2_26A_FUN215,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_26A_FUN215,Sample215,SRP102378
SRR5369186,AMPLICON,600,10237200,PRJNA379981,SAMN06627859,Metagenome or environmental,7934974,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664487,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1455906 N 155.8399032 W,2_26_FUN214,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_26_FUN214,Sample214,SRP102378
SRR5369187,AMPLICON,600,2949600,PRJNA379981,SAMN06627858,Metagenome or environmental,2303695,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664488,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.146422 N 155.8370503 W,2_25_FUN213,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_25_FUN213,Sample213,SRP102378
SRR5369188,AMPLICON,600,21933600,PRJNA379981,SAMN06627857,Metagenome or environmental,16638042,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664489,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1470354 N 155.8342795 W,2_24_FUN212,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_24_FUN212,Sample212,SRP102378
SRR5369189,AMPLICON,600,17082000,PRJNA379981,SAMN06627856,Metagenome or environmental,13108054,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664490,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1479032 N 155.8314082 W,2_23_FUN211,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_23_FUN211,Sample211,SRP102378
SRR5369190,AMPLICON,600,1081200,PRJNA379981,SAMN06627855,Metagenome or environmental,905002,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664491,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.148086 N 155.8290215 W,2_22_FUN210,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_22_FUN210,Sample210,SRP102378
SRR5369191,AMPLICON,600,25818600,PRJNA379981,SAMN06627854,Metagenome or environmental,19665691,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664492,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1487437 N 155.8262993 W,2_21B_FUN209,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_21B_FUN209,Sample209,SRP102378
SRR5369192,AMPLICON,600,17323200,PRJNA379981,SAMN06627853,Metagenome or environmental,12920362,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664493,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1487437 N 155.8262993 W,2_21A_FUN208,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_21A_FUN208,Sample208,SRP102378
SRR5369193,AMPLICON,600,37747800,PRJNA379981,SAMN06627852,Metagenome or environmental,28774336,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664494,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1487437 N 155.8262993 W,2_21S_FUN207,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_21S_FUN207,Sample207,SRP102378
SRR5369194,AMPLICON,600,28224000,PRJNA379981,SAMN06627851,Metagenome or environmental,21447940,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664495,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1487437 N 155.8262993 W,2_21_FUN206,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,2_21_FUN206,Sample206,SRP102378
